strategy,date,code,name,industry,amount,buy,sell,ret,equity_after
C_limit_up_conservative,2024-05-07,sz.001696,宗申动力,C34通用设备制造业,2266149868.61,12.61,12.0,-0.04987430610626481,862602.3649311597
C_limit_up_conservative,2024-05-08,sz.000422,湖北宜化,C26化学原料和化学制品制造业,2231512865.62,12.72,12.55,-0.014864779874213805,849779.9706574817
C_limit_up_conservative,2024-05-10,sz.001979,招商蛇口,K70房地产业,2059223478.32,9.82,9.7,-0.013719959266802527,838121.0240743164
C_limit_up_conservative,2024-05-14,sz.300459,汤姆猫,I64互联网和相关服务,2555411020.98,4.43,4.56,0.02784537246049662,861458.8161566386
C_limit_up_conservative,2024-05-15,sz.300641,正丹股份,C26化学原料和化学制品制造业,2224815049.0,27.6,25.5,-0.07758695652173914,794620.8484422246
C_limit_up_conservative,2024-05-17,sz.000002,万科A,K70房地产业,7817273219.47,9.0,9.0,-0.0015,794223.5380180035
C_limit_up_conservative,2024-05-17,sh.600048,保利发展,K70房地产业,4513712142.72,11.2,11.15,-0.005964285714285587,792643.7560931243
C_limit_up_conservative,2024-05-17,sz.001696,宗申动力,C34通用设备制造业,3113161035.13,12.93,12.8,-0.011554137664346374,789583.3698685039
C_limit_up_conservative,2024-05-20,sz.000737,北方铜业,C32有色金属冶炼和压延加工业,2002300539.93,12.98,13.53,0.04087288135593209,821855.9172657563
C_limit_up_conservative,2024-05-22,sz.002129,TCL中环,C38电气机械和器材制造业,2501350731.76,11.37,11.55,0.014331134564644023,827744.9811372985
C_limit_up_conservative,2024-05-22,sz.000560,我爱我家,K70房地产业,2290421632.21,3.76,3.63,-0.03607446808510634,812920.9736083188
C_limit_up_conservative,2024-05-27,sz.002455,百川股份,C26化学原料和化学制品制造业,2119103375.92,13.13,13.12,-0.002261614623000839,811082.4596470622
C_limit_up_conservative,2024-05-31,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,2109624520.53,16.65,16.0,-0.04053903903903894,778201.9561515503
C_limit_up_conservative,2024-06-06,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,7674821764.8,26.07,25.85,-0.009938818565400851,774334.7521268352
C_limit_up_conservative,2024-06-06,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,3225237554.76,18.8,18.18,-0.03447872340425534,760919.0471274352
C_limit_up_conservative,2024-06-07,sz.001696,宗申动力,C34通用设备制造业,2661464401.02,13.45,13.11,-0.026778810408921883,740542.5402278721
C_limit_up_conservative,2024-06-11,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,2264628033.55,18.95,19.58,0.031745382585751936,764051.3464884305
C_limit_up_conservative,2024-06-12,sz.300641,正丹股份,C26化学原料和化学制品制造业,2523883589.86,33.65,35.0,0.03861887072808329,793558.1466680851
C_limit_up_conservative,2024-06-17,sz.002384,东山精密,C39计算机、通信和其他电子设备制造业,3180363331.06,18.63,18.61,-0.002573537305421368,791515.8951736138
C_limit_up_conservative,2024-06-18,sz.300098,高新兴,I65软件和信息技术服务业,2093042340.14,5.08,5.11,0.004405511811023612,795002.9277984141
C_limit_up_conservative,2024-06-26,sz.300364,中文在线,R86新闻和出版业,2275600805.33,21.61,21.87,0.010531466913466016,803375.4748286317
C_limit_up_conservative,2024-06-28,sz.002600,领益智造,C39计算机、通信和其他电子设备制造业,4108493328.78,7.12,7.0,-0.018353932584269705,788630.3755237714
C_limit_up_conservative,2024-07-09,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,2570069846.28,16.26,16.22,-0.003960024600246191,787068.8776799836
C_limit_up_conservative,2024-07-09,sz.002384,东山精密,C39计算机、通信和其他电子设备制造业,2529873352.01,23.87,24.56,0.027406577293674073,797875.7073514494
C_limit_up_conservative,2024-07-10,sz.002920,德赛西威,C39计算机、通信和其他电子设备制造业,2177148773.25,101.31,102.96,0.014786644951140073,809673.6121511951
C_limit_up_conservative,2024-07-16,sz.300207,欣旺达,C38电气机械和器材制造业,3735568942.08,18.47,18.86,0.019615322144017455,817614.6165181231
C_limit_up_conservative,2024-07-16,sz.000938,紫光股份,C39计算机、通信和其他电子设备制造业,2874547224.33,24.19,24.75,0.02165006200909453,826379.3584732235
C_limit_up_conservative,2024-07-18,sh.600611,大众交通,G54道路运输业,2117009826.42,5.37,5.3,-0.01453538175046559,814367.6190271104
C_limit_up_conservative,2024-07-25,sh.600611,大众交通,G54道路运输业,2438546574.74,7.82,8.2,0.04709335038363155,852718.9186510378
C_limit_up_conservative,2024-07-26,sh.600686,金龙汽车,C36汽车制造业,2777002791.82,14.11,14.8,0.04740148830616603,872928.9915764797
C_limit_up_conservative,2024-07-26,sz.000338,潍柴动力,C36汽车制造业,2077771175.73,14.14,14.4,0.016887553041018466,880129.1595603793
C_limit_up_conservative,2024-07-30,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,4189317476.0,24.71,24.0,-0.03023330635370297,871259.421389774
C_limit_up_conservative,2024-07-30,sh.600686,金龙汽车,C36汽车制造业,3488948392.78,17.07,16.73,-0.02141798476859985,864975.8904118191
C_limit_up_conservative,2024-07-30,sh.600611,大众交通,G54道路运输业,3234437247.46,10.2,10.77,0.05438235294117649,880930.3886081636
C_limit_up_conservative,2024-07-31,sh.600733,北汽蓝谷,C36汽车制造业,4435122171.72,9.59,9.55,-0.005671011470281427,878432.5054390054
C_limit_up_conservative,2024-07-31,sz.001696,宗申动力,C34通用设备制造业,2756167541.03,12.96,13.09,0.008530864197530854,882190.0541953526
C_limit_up_conservative,2024-08-01,sz.001696,宗申动力,C34通用设备制造业,3409845362.63,14.26,14.5,0.015330294530154389,895714.2875577402
C_limit_up_conservative,2024-08-05,sh.600611,大众交通,G54道路运输业,5314206655.87,11.22,11.2,-0.0032825311942960554,892774.0774676553
C_limit_up_conservative,2024-08-07,sh.600418,江淮汽车,C36汽车制造业,3493442100.55,20.27,19.99,-0.015313517513566853,885938.3217321755
C_limit_up_conservative,2024-08-07,sz.000901,航天科技,C36汽车制造业,2285886664.95,13.97,15.0,0.07222942018611295,918180.598718516
C_limit_up_conservative,2024-08-12,sz.300147,*ST香雪,C27医药制造业,2274761283.89,10.61,9.99,-0.0599354382657869,863149.0421271791
C_limit_up_conservative,2024-08-13,sh.600686,金龙汽车,C36汽车制造业,2801003650.97,16.35,17.2,0.05048776758409762,906727.5103565326
C_limit_up_conservative,2024-08-14,sh.600686,金龙汽车,C36汽车制造业,2211114699.53,17.99,17.89,-0.00705864369093928,900327.2439361535
C_limit_up_conservative,2024-08-15,sh.600686,金龙汽车,C36汽车制造业,3701668165.46,19.79,18.4,-0.07173749368367871,868033.6339485967
C_limit_up_conservative,2024-08-15,sh.600326,西藏天路,C30非金属矿物制品业,2583529527.78,6.01,6.01,-0.0015,867358.3885156445
C_limit_up_conservative,2024-08-21,sz.002600,领益智造,C39计算机、通信和其他电子设备制造业,2323420888.98,7.16,7.14,-0.004293296089385499,863634.5621381345
C_limit_up_conservative,2024-08-27,sz.000062,深圳华强,F51批发业,3034228586.84,20.54,20.68,0.005315968841285436,868225.616560718
C_limit_up_conservative,2024-08-28,sz.000062,深圳华强,F51批发业,2492010051.03,22.59,24.0,0.060916998671978695,921115.3152917252
C_limit_up_conservative,2024-08-29,sz.002600,领益智造,C39计算机、通信和其他电子设备制造业,2670458064.87,7.62,7.76,0.01687270341207353,936657.020814961
C_limit_up_conservative,2024-08-30,sz.002600,领益智造,C39计算机、通信和其他电子设备制造业,3692377426.6,8.38,8.59,0.023559665871121516,947690.6840380813
C_limit_up_conservative,2024-08-30,sz.000062,深圳华强,F51批发业,2444384478.06,25.8,28.0,0.08377131782945729,986923.1805320227
C_limit_up_conservative,2024-09-02,sz.000062,深圳华强,F51批发业,3261187898.25,28.38,28.0,-0.014889711064129672,972228.179531409
C_limit_up_conservative,2024-09-03,sz.000062,深圳华强,F51批发业,2984779661.21,31.22,32.98,0.05487411915438806,998903.2620158392
C_limit_up_conservative,2024-09-03,sh.600552,凯盛科技,C39计算机、通信和其他电子设备制造业,2305065956.26,16.06,16.33,0.01531195516811962,1006346.619164923
C_limit_up_conservative,2024-09-04,sz.000062,深圳华强,F51批发业,4496943664.56,34.34,35.61,0.03548311007571342,1024200.7730959984
C_limit_up_conservative,2024-09-04,sz.300068,ST南都,C38电气机械和器材制造业,3671922800.68,13.38,13.0,-0.02990059790732441,1009155.5902884756
C_limit_up_conservative,2024-09-05,sz.000062,深圳华强,F51批发业,3299382262.36,37.77,38.76,0.02471127879269247,1017468.0986674165
C_limit_up_conservative,2024-09-05,sh.600611,大众交通,G54道路运输业,3194474122.38,10.39,11.44,0.09955871029836377,1050958.1750205848
C_limit_up_conservative,2024-09-05,sh.600686,金龙汽车,C36汽车制造业,2230416108.77,13.64,14.36,0.05128592375366564,1068210.0005736249
C_limit_up_conservative,2024-09-06,sz.000062,深圳华强,F51批发业,4546654492.82,41.55,43.77,0.051929602888086734,1095945.8611390605
C_limit_up_conservative,2024-09-06,sh.601162,天风证券,J67资本市场服务,2183337040.96,2.63,2.55,-0.03191825095057038,1078898.1637059515
C_limit_up_conservative,2024-09-11,sz.002460,赣锋锂业,C32有色金属冶炼和压延加工业,2010100894.93,27.84,27.76,-0.004373563218390717,1074179.534380778
C_limit_up_conservative,2024-09-12,sz.000158,常山北明,I65软件和信息技术服务业,2395344945.73,8.66,8.24,-0.0499988452655889,1047325.6662172945
C_limit_up_conservative,2024-09-12,sh.600550,保变电气,C38电气机械和器材制造业,2044895812.96,7.74,7.68,-0.009251937984496137,1042356.5449991416
C_limit_up_conservative,2024-09-13,sh.601162,天风证券,J67资本市场服务,3721103450.95,2.97,2.92,-0.01833501683501687,1023244.9201984924
C_limit_up_conservative,2024-09-18,sz.000158,常山北明,I65软件和信息技术服务业,3171768389.75,9.13,9.1,-0.004785870755750375,1018347.8022589443
C_limit_up_conservative,2024-09-20,sz.000158,常山北明,I65软件和信息技术服务业,2499875372.08,10.75,11.48,0.066406976744186,1052160.5016699955
C_limit_up_conservative,2024-09-20,sz.002261,拓维信息,I65软件和信息技术服务业,2190845135.63,13.87,14.09,0.014361571737563196,1059473.0391779614
C_limit_up_conservative,2024-09-24,sh.601138,工业富联,C39计算机、通信和其他电子设备制造业,5130805421.6,20.58,21.32,0.034457240038872794,1071641.878119851
C_limit_up_conservative,2024-09-24,sz.300085,银之杰,I65软件和信息技术服务业,2193119027.34,15.82,18.98,0.19824715549936794,1141654.3835682848
C_limit_up_conservative,2024-09-24,sh.601162,天风证券,J67资本市场服务,2071339731.48,3.0,3.3,0.09849999999999987,1176440.4150212945
C_limit_up_conservative,2024-09-25,sz.000158,常山北明,I65软件和信息技术服务业,5429133372.05,12.08,12.6,0.041546357615893925,1200878.8221194271
C_limit_up_conservative,2024-09-25,sz.000617,中油资本,J66货币金融服务,2200221037.63,6.15,6.08,-0.012882113821138295,1193301.3024543815
C_limit_up_conservative,2024-09-26,sz.000858,五粮液,C15酒、饮料和精制茶制造业,8594482227.56,134.31,141.8,0.05426651031196489,1214886.7349326888
C_limit_up_conservative,2024-09-26,sh.601162,天风证券,J67资本市场服务,4646474894.71,3.63,3.99,0.09767355371900838,1253738.0612221023
C_limit_up_conservative,2024-09-26,sz.300085,银之杰,I65软件和信息技术服务业,4358238568.11,22.78,25.49,0.11746400351185243,1300461.3773495022
C_limit_up_conservative,2024-09-27,sz.300059,东方财富,J67资本市场服务,28163847792.65,16.92,19.49,0.15039125295508243,1365654.04933593
C_limit_up_conservative,2024-09-27,sz.000858,五粮液,C15酒、饮料和精制茶制造业,12438562566.83,147.74,156.02,0.05454440232841479,1389298.3455288354
C_limit_up_conservative,2024-09-27,sz.300339,润和软件,I65软件和信息技术服务业,6810663593.8,31.14,37.0,0.1866824020552345,1470222.7634300566
C_limit_up_conservative,2024-09-30,sz.300059,东方财富,J67资本市场服务,30597718303.09,20.3,24.36,0.19849999999999995,1567502.5029436788
C_limit_up_conservative,2024-09-30,sz.000858,五粮液,C15酒、饮料和精制茶制造业,15752197755.52,162.51,178.76,0.09849384653252119,1615771.801353645
C_limit_up_conservative,2024-09-30,sh.601318,中国平安,J68保险业,14733344152.8,57.09,62.8,0.09851751620248722,1664052.6996594737
C_limit_up_conservative,2024-10-08,sz.300308,中际旭创,C39计算机、通信和其他电子设备制造业,13308382364.43,185.83,175.11,-0.059187133401496006,1631222.5299521855
C_limit_up_conservative,2024-10-08,sz.300502,新易盛,C39计算机、通信和其他电子设备制造业,9193339467.55,155.96,149.0,-0.046126827391638925,1605636.706069591
C_limit_up_conservative,2024-10-08,sz.300896,爱美客,C35专用设备制造业,4701109974.97,282.72,260.0,-0.08186219581211102,1560229.0367558592
C_limit_up_conservative,2024-10-09,sh.600460,士兰微,C39计算机、通信和其他电子设备制造业,5384463757.89,27.37,28.78,0.05001625867738407,1586241.3097886415
C_limit_up_conservative,2024-10-09,sz.300623,捷捷微电,C39计算机、通信和其他电子设备制造业,4339456302.16,36.29,37.0,0.018064618352163164,1595636.2904856273
C_limit_up_conservative,2024-10-09,sz.300925,法本信息,I65软件和信息技术服务业,3912168610.47,31.38,31.51,0.002642766093053085,1597010.730617539
C_limit_up_conservative,2024-10-10,sh.601390,中国中铁,E48土木工程建筑业,2915834145.15,6.86,6.86,-0.0015,1595812.9725695758
C_limit_up_conservative,2024-10-10,sh.601186,中国铁建,E48土木工程建筑业,2684457440.63,9.58,9.57,-0.002543841336116902,1593781.7016141922
C_limit_up_conservative,2024-10-11,sz.000617,中油资本,J66货币金融服务,5815818445.7,8.47,9.0,0.06107378984651707,1626227.7978493953
C_limit_up_conservative,2024-10-11,sh.601995,中金公司,J67资本市场服务,5313338941.94,39.99,38.66,-0.03475831457864481,1607762.075931264
C_limit_up_conservative,2024-10-11,sz.300663,科蓝软件,I65软件和信息技术服务业,3303196362.06,22.46,23.88,0.061723508459483434,1640553.3420453153
C_limit_up_conservative,2024-10-14,sz.300339,润和软件,I65软件和信息技术服务业,13028342978.35,60.46,62.06,0.02496377770426733,1654204.8116929193
C_limit_up_conservative,2024-10-14,sz.000617,中油资本,J66货币金融服务,8872673739.46,9.32,8.43,-0.09699356223175976,1601163.7741341882
C_limit_up_conservative,2024-10-14,sz.301236,软通动力,I65软件和信息技术服务业,8802196958.8,69.8,68.94,-0.013820916905444123,1593605.7903277357
C_limit_up_conservative,2024-10-15,sz.300045,华力创通,C39计算机、通信和其他电子设备制造业,3968901914.6,27.04,27.0,-0.0029792899408283544,1592023.1857608126
C_limit_up_conservative,2024-10-15,sz.300284,苏交科,M74专业技术服务业,2535754654.86,11.38,10.9,-0.04367926186291743,1568820.6775534838
C_limit_up_conservative,2024-10-15,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,2111068532.25,9.64,9.45,-0.021209543568464884,1557554.127073179
C_limit_up_conservative,2024-10-16,sz.000158,常山北明,I65软件和信息技术服务业,8851213535.2,23.09,24.0,0.03791100043308787,1577236.9388018553
C_limit_up_conservative,2024-10-16,sz.300085,银之杰,I65软件和信息技术服务业,8072821886.14,42.78,43.66,0.019070359981299634,1587137.9780997369
C_limit_up_conservative,2024-10-16,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,3623834047.04,10.6,11.3,0.0645377358490567,1620644.9837076224
C_limit_up_conservative,2024-10-17,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,5729747387.3,10.67,11.2,0.048171977507028896,1646668.20827497
C_limit_up_conservative,2024-10-17,sz.000062,深圳华强,F51批发业,4270584661.41,31.49,31.87,0.010567322959669724,1652376.834590239
C_limit_up_conservative,2024-10-17,sz.002625,光启技术,C37铁路、船舶、航空航天和其他运输设备制造业,3378968686.52,31.26,32.51,0.03848720409468959,1673168.1993412357
C_limit_up_conservative,2024-10-18,sh.688981,中芯国际,C39计算机、通信和其他电子设备制造业,17572905892.24,90.14,94.0,0.041322276458841734,1696214.5723063427
C_limit_up_conservative,2024-10-18,sh.601162,天风证券,J67资本市场服务,9183060435.41,4.77,4.7,-0.01617505241090139,1687193.3778674768
C_limit_up_conservative,2024-10-18,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,7619787090.3,11.74,12.59,0.07090204429301533,1726737.059793929
C_limit_up_conservative,2024-10-21,sz.000617,中油资本,J66货币金融服务,5410176872.57,8.92,9.25,0.035495515695067203,1747167.5339296523
C_limit_up_conservative,2024-10-21,sz.002261,拓维信息,I65软件和信息技术服务业,5164111314.46,24.53,26.98,0.0983777007745617,1803791.6745245701
C_limit_up_conservative,2024-10-21,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,4486291827.73,12.91,13.94,0.07828311386522074,1848849.792480285
C_limit_up_conservative,2024-10-22,sh.601162,天风证券,J67资本市场服务,11399929991.52,5.49,5.5,0.0003214936247722413,1849047.9236207663
C_limit_up_conservative,2024-10-22,sh.600460,士兰微,C39计算机、通信和其他电子设备制造业,5937098465.61,29.38,29.24,-0.006265146358066685,1845186.8187727763
C_limit_up_conservative,2024-10-22,sz.002130,沃尔核材,C39计算机、通信和其他电子设备制造业,5116821641.14,20.9,19.85,-0.05173923444976064,1813300.7944809333
C_limit_up_conservative,2024-10-23,sh.601127,赛力斯,C36汽车制造业,7600542716.44,100.56,103.57,0.028432378679395243,1830486.2794303768
C_limit_up_conservative,2024-10-23,sz.002851,麦格米特,C38电气机械和器材制造业,4745735226.19,45.08,44.8,-0.007711180124223614,1825825.3830818299
C_limit_up_conservative,2024-10-23,sz.002625,光启技术,C37铁路、船舶、航空航天和其他运输设备制造业,4654489434.63,40.66,39.86,-0.021175356615838636,1813026.286090191
C_limit_up_conservative,2024-10-24,sz.000158,常山北明,I65软件和信息技术服务业,10176885084.03,25.34,25.5,0.004814127861089203,1815935.666209109
C_limit_up_conservative,2024-10-24,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,7205343063.45,17.51,18.79,0.07160108509423174,1859207.2160052499
C_limit_up_conservative,2024-10-24,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,5682119297.54,38.95,40.5,0.03829460847240035,1882350.259930581
C_limit_up_conservative,2024-10-25,sh.601727,上海电气,C34通用设备制造业,6231300970.74,6.39,6.78,0.05953286384976525,1919704.1605112536
C_limit_up_conservative,2024-10-25,sz.001696,宗申动力,C34通用设备制造业,4994282925.04,24.95,26.58,0.0638306613226452,1959754.714488661
C_limit_up_conservative,2024-10-25,sz.002459,晶澳科技,C38电气机械和器材制造业,3391569778.91,17.9,17.9,-0.0015,1958813.5393586957
C_limit_up_conservative,2024-10-28,sz.000158,常山北明,I65软件和信息技术服务业,11704929750.72,28.19,28.19,-0.0015,1957834.1325890163
C_limit_up_conservative,2024-10-28,sz.300085,银之杰,I65软件和信息技术服务业,9949895193.13,49.73,51.11,0.026249849185602303,1974973.652585977
C_limit_up_conservative,2024-10-28,sh.600171,上海贝岭,C39计算机、通信和其他电子设备制造业,9627919535.85,46.65,46.64,-0.0017143622722400318,1973854.2805759003
C_limit_up_conservative,2024-10-29,sh.603019,中科曙光,C39计算机、通信和其他电子设备制造业,11389113979.89,59.65,59.67,-0.001164710813076285,1973087.957434559
C_limit_up_conservative,2024-10-29,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,10418780525.21,14.58,16.04,0.09863717421124824,2037986.4269481534
C_limit_up_conservative,2024-10-29,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,5192940489.83,13.12,13.77,0.04804268292682928,2069596.1787299777
C_limit_up_conservative,2024-10-30,sz.300339,润和软件,I65软件和信息技术服务业,19339743198.35,77.52,82.99,0.06906243550051588,2117239.962931862
C_limit_up_conservative,2024-10-30,sh.601727,上海电气,C34通用设备制造业,12601806045.34,8.5,8.99,0.05614705882352938,2155973.8757278966
C_limit_up_conservative,2024-10-30,sz.000100,TCL科技,C39计算机、通信和其他电子设备制造业,8679624491.57,4.82,5.01,0.03791908713692932,2182132.9416744024
C_limit_up_conservative,2024-10-31,sz.000100,TCL科技,C39计算机、通信和其他电子设备制造业,14660558545.78,5.3,5.83,0.09850000000000009,2253779.639926045
C_limit_up_conservative,2024-10-31,sh.601162,天风证券,J67资本市场服务,14130649774.91,6.4,6.39,-0.0030625000000001333,2251552.0458814194
C_limit_up_conservative,2024-10-31,sh.600418,江淮汽车,C36汽车制造业,7788816023.75,40.95,40.95,-0.0015,2250460.979410582
C_limit_up_conservative,2024-11-01,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,14022037157.03,17.46,17.47,-0.0009272623138604761,2249765.390192242
C_limit_up_conservative,2024-11-01,sh.601933,永辉超市,F52零售业,4469744415.47,5.07,5.23,0.03005818540433919,2272313.64798036
C_limit_up_conservative,2024-11-01,sz.002416,爱施德,F51批发业,3726404767.89,16.08,17.69,0.09862437810945296,2346297.086165013
C_limit_up_conservative,2024-11-04,sz.000158,常山北明,I65软件和信息技术服务业,17109720883.11,36.67,37.0,0.00749918189255522,2352162.1890393873
C_limit_up_conservative,2024-11-04,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,15004766948.96,17.47,17.47,-0.0015,2350989.0404963046
C_limit_up_conservative,2024-11-04,sh.601727,上海电气,C34通用设备制造业,10740611066.97,8.91,9.65,0.08155274971941645,2414771.366841442
C_limit_up_conservative,2024-11-05,sh.601127,赛力斯,C36汽车制造业,15034478742.1,137.85,142.0,0.028605186797243498,2437796.36218182
C_limit_up_conservative,2024-11-05,sz.002156,通富微电,C39计算机、通信和其他电子设备制造业,9598103851.0,31.57,32.0,0.012120525815647655,2447552.4617453828
C_limit_up_conservative,2024-11-05,sh.600895,张江高科,K70房地产业,7063411230.37,33.55,34.4,0.023835320417287698,2466738.0781664355
C_limit_up_conservative,2024-11-06,sz.002156,通富微电,C39计算机、通信和其他电子设备制造业,14861804311.08,34.73,32.95,-0.05275251943564624,2423362.528696061
C_limit_up_conservative,2024-11-06,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,14314704004.48,18.48,18.29,-0.011781385281385335,2413675.3314670133
C_limit_up_conservative,2024-11-06,sh.600733,北汽蓝谷,C36汽车制造业,8091850205.77,9.69,9.6,-0.010787925696594423,2404805.002433607
C_limit_up_conservative,2024-11-07,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,16178500026.64,20.33,21.0,0.03145622233152984,2430020.3627071157
C_limit_up_conservative,2024-11-07,sh.600030,中信证券,J67资本市场服务,15537735137.05,34.19,36.49,0.06577113190991529,2482742.6117180106
C_limit_up_conservative,2024-11-07,sz.300033,同花顺,J69其他金融业,13206481204.1,327.61,330.0,0.0057952596074600255,2487388.101482818
C_limit_up_conservative,2024-11-08,sh.601727,上海电气,C34通用设备制造业,18568694994.33,12.3,11.09,-0.09987398373983741,2404579.6485487646
C_limit_up_conservative,2024-11-08,sz.002456,欧菲光,C39计算机、通信和其他电子设备制造业,12370592974.19,17.34,17.0,-0.021107843137254945,2387078.51592624
C_limit_up_conservative,2024-11-08,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,11286302720.62,22.36,22.0,-0.01760017889087656,2372485.690740528
C_limit_up_conservative,2024-11-11,sh.603019,中科曙光,C39计算机、通信和其他电子设备制造业,14003193652.78,87.38,89.93,0.027682879377432024,2394378.102474346
C_limit_up_conservative,2024-11-11,sz.002156,通富微电,C39计算机、通信和其他电子设备制造业,11024044939.11,36.87,36.88,-0.0012287767832925276,2393406.350695854
C_limit_up_conservative,2024-11-11,sz.000625,长安汽车,C36汽车制造业,9419703286.49,15.55,15.7,0.008146302250803763,2399848.6792033473
C_limit_up_conservative,2024-11-12,sh.603005,晶方科技,C39计算机、通信和其他电子设备制造业,6913762855.36,34.41,35.78,0.03831400755594322,2430497.9526793864
C_limit_up_conservative,2024-11-12,sh.600611,大众交通,G54道路运输业,5145422146.38,10.02,9.9,-0.013476047904191489,2419717.794091468
C_limit_up_conservative,2024-11-12,sz.002436,兴森科技,C39计算机、通信和其他电子设备制造业,4274901209.52,14.29,14.15,-0.011297060881735375,2410680.715212831
C_limit_up_conservative,2024-11-13,sz.002230,科大讯飞,I65软件和信息技术服务业,11740730573.67,54.21,54.59,0.00550977679394943,2415108.1527669313
C_limit_up_conservative,2024-11-13,sh.601698,中国卫通,I63电信、广播电视和卫星传输服务,8201419099.91,28.29,26.84,-0.052754860374690626,2372716.4445872605
C_limit_up_conservative,2024-11-13,sz.000564,供销大集,F52零售业,6915941153.84,3.31,3.28,-0.010563444108761364,2364228.0809208537
C_limit_up_conservative,2024-11-14,sz.000415,渤海租赁,L71租赁业,2960088247.07,4.95,4.9,-0.011601010101010055,2350514.363996926
C_limit_up_conservative,2024-11-14,sz.002657,中科金财,I65软件和信息技术服务业,2685496172.61,23.22,25.54,0.09841386735572782,2466850.7783741425
C_limit_up_conservative,2024-11-15,sz.300010,ST豆神,I65软件和信息技术服务业,7070216785.81,12.96,12.0,-0.07557407407407418,2404707.4572226307
C_limit_up_conservative,2024-11-15,sh.600206,有研新材,C32有色金属冶炼和压延加工业,5588817866.52,20.85,22.0,0.05365587529976007,2448827.803138484
C_limit_up_conservative,2024-11-15,sh.601360,三六零,I64互联网和相关服务,3227982389.44,12.64,13.0,0.026981012658227777,2471013.847164241
C_limit_up_conservative,2024-11-18,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,8110487268.16,21.34,19.22,-0.10084395501405813,2387951.577416726
C_limit_up_conservative,2024-11-18,sz.001696,宗申动力,C34通用设备制造业,3662095665.38,25.98,25.79,-0.008813317936874619,2380692.3005295666
C_limit_up_conservative,2024-11-18,sh.600157,永泰能源,D44电力、热力生产和供应业,3637506640.99,1.71,1.71,-0.0015,2379456.7936059847
C_limit_up_conservative,2024-11-19,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,11403327594.95,21.78,21.6,-0.009764462809917327,2371712.087816328
C_limit_up_conservative,2024-11-19,sz.000066,中国长城,C39计算机、通信和其他电子设备制造业,10014745155.29,19.39,19.39,-0.0015,2370522.3594195247
C_limit_up_conservative,2024-11-19,sz.300607,拓斯达,C34通用设备制造业,3502762966.11,25.44,26.15,0.026408805031446436,2391468.5629338883
C_limit_up_conservative,2024-11-20,sz.002583,海能达,C39计算机、通信和其他电子设备制造业,11833290643.12,23.96,26.3,0.09616277128547585,2468125.311085161
C_limit_up_conservative,2024-11-20,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,6840573004.11,21.13,21.91,0.0354143398012306,2496356.0711890613
C_limit_up_conservative,2024-11-20,sz.002312,川发龙蟒,C26化学原料和化学制品制造业,4635300028.88,17.15,17.24,0.0037478134110787167,2499343.66383984
C_limit_up_conservative,2024-11-21,sz.002402,和而泰,C39计算机、通信和其他电子设备制造业,9000635184.96,23.24,22.0,-0.05485628227194489,2430791.3130807425
C_limit_up_conservative,2024-11-21,sh.601360,三六零,I64互联网和相关服务,7148126302.1,13.09,13.09,-0.0015,2428916.8053328623
C_limit_up_conservative,2024-11-22,sz.300229,拓尔思,I65软件和信息技术服务业,4266927743.54,21.12,21.88,0.034484848484848396,2456837.0813375977
C_limit_up_conservative,2024-11-22,sz.000973,佛塑科技,C29橡胶和塑料制品业,3278968544.61,10.11,9.8,-0.03216271018793265,2430796.8989107576
C_limit_up_conservative,2024-11-22,sz.000795,英洛华,C30非金属矿物制品业,2869537870.09,11.98,11.2,-0.06660851419031727,2376868.052412386
C_limit_up_conservative,2024-11-25,sh.601360,三六零,I64互联网和相关服务,11960215525.8,15.24,14.81,-0.029715223097112886,2353324.9975957745
C_limit_up_conservative,2024-11-25,sh.600206,有研新材,C32有色金属冶炼和压延加工业,7643391341.41,25.72,23.15,-0.10142223950233281,2272969.2373033706
C_limit_up_conservative,2024-11-25,sz.002131,利欧股份,L72商务服务业,3218458924.75,2.98,3.27,0.09581543624161065,2348882.7870802507
