strategy,date,code,name,industry,vol_ratio,buy,sell,ret,equity_after,prev_vol_ratio,hold,amount
B_all_open_limit_down,2024-04-24,sz.002310,东方新能,D44电力、热力生产和供应业,,0.92,0.9476000000000001,0.028500000000000025,573904.118362305,,intraday_rebound,
B_all_open_limit_down,2024-04-24,sz.000719,中原传媒,R86新闻和出版业,,10.17,10.14,-0.0044498525073745614,573396.2554449167,,next_open,
B_all_open_limit_down,2024-04-24,sh.603657,春光科技,C29橡胶和塑料制品业,,15.8,15.2,-0.03947468354430389,568890.9987168417,,next_open,
B_all_open_limit_down,2024-04-24,sz.002835,同为股份,C39计算机、通信和其他电子设备制造业,,17.54,18.0662,0.028500000000000025,572143.711727347,,intraday_rebound,
B_all_open_limit_down,2024-04-24,sz.002278,神开股份,C35专用设备制造业,,4.22,4.3466,0.028500000000000025,575396.4247378523,,intraday_rebound,
B_all_open_limit_down,2024-04-25,sh.600706,曲江文旅,N78公共设施管理业,,12.06,11.57,-0.04213018242122718,570548.1134701067,,next_open,
B_all_open_limit_down,2024-04-26,sz.000869,张裕A,C15酒、饮料和精制茶制造业,,23.73,24.4419,0.028500000000000025,573800.2377168863,,intraday_rebound,
B_all_open_limit_down,2024-04-26,sh.603375,盛景微,C39计算机、通信和其他电子设备制造业,,42.59,43.867700000000006,0.028500000000000025,577052.3619636659,,intraday_rebound,
B_all_open_limit_down,2024-04-29,sh.603828,*ST利达,E50建筑装饰、装修和其他建筑业,,2.28,2.17,-0.04974561403508765,571311.1971484099,,next_open,
B_all_open_limit_down,2024-04-29,sz.002715,登云股份,C36汽车制造业,,17.98,18.5194,0.028500000000000025,574600.3956116028,,intraday_rebound,
B_all_open_limit_down,2024-04-29,sz.000691,亚太实业,C26化学原料和化学制品制造业,,3.89,4.0067,0.028500000000000025,577889.5940747957,,intraday_rebound,
B_all_open_limit_down,2024-04-30,sh.603688,石英股份,C30非金属矿物制品业,,78.28,70.45,-0.1015255493101686,566155.482378981,,next_open,
B_all_open_limit_down,2024-04-30,sz.002715,登云股份,C36汽车制造业,,16.18,16.6654,0.028500000000000025,569449.4530652072,,intraday_rebound,
B_all_open_limit_down,2024-04-30,sh.605168,三人行,L72商务服务业,,52.13,51.48,-0.013968827930174675,567834.9650047534,,next_open,
B_all_open_limit_down,2024-04-30,sz.000004,国华退,I65软件和信息技术服务业,,10.21,10.516300000000001,0.028500000000000025,571128.9356909797,,intraday_rebound,
B_all_open_limit_down,2024-04-30,sh.600749,西藏旅游,N78公共设施管理业,,11.84,10.66,-0.10116216216216217,559436.8235254557,,next_open,
B_all_open_limit_down,2024-05-06,sh.603688,石英股份,C30非金属矿物制品业,,70.45,72.5635,0.028500000000000025,562625.6134195508,,intraday_rebound,
B_all_open_limit_down,2024-05-06,sz.002689,ST远智,C34通用设备制造业,,2.97,2.94,-0.011601010101010166,561327.6069714316,,next_open,
B_all_open_limit_down,2024-05-06,sz.002425,凯撒文化,I64互联网和相关服务,,2.93,3.0179,0.028500000000000025,564516.3968655267,,intraday_rebound,
B_all_open_limit_down,2024-05-06,sh.600749,西藏旅游,N78公共设施管理业,,10.66,10.979800000000001,0.028500000000000025,567705.1867596218,,intraday_rebound,
B_all_open_limit_down,2024-05-06,sz.002253,川大智胜,I65软件和信息技术服务业,,11.16,11.4948,0.028500000000000025,570893.9766537169,,intraday_rebound,
B_all_open_limit_down,2024-05-08,sz.002305,*ST南置,K70房地产业,,2.16,1.94,-0.10335185185185197,559093.3867140709,,next_open,
B_all_open_limit_down,2024-05-09,sh.603580,艾艾精工,C29橡胶和塑料制品业,,24.06,24.7818,0.028500000000000025,562280.2190183412,,intraday_rebound,
B_all_open_limit_down,2024-05-09,sz.002305,*ST南置,K70房地产业,,1.94,1.9982,0.028500000000000025,565467.0513226113,,intraday_rebound,
B_all_open_limit_down,2024-05-13,sh.688147,微导纳米,C35专用设备制造业,,24.33,25.0599,0.028500000000000025,568690.2135151501,,intraday_rebound,
B_all_open_limit_down,2024-05-13,sh.603139,康惠股份,C27医药制造业,,14.89,15.3367,0.028500000000000025,571913.3757076891,,intraday_rebound,
B_all_open_limit_down,2024-05-13,sz.000504,南华生物,M75科技推广和应用服务业,,9.21,8.29,-0.10139142236699256,560446.6739806354,,next_open,
B_all_open_limit_down,2024-05-14,sz.002076,星光股份,C38电气机械和器材制造业,,1.94,1.9982,0.028500000000000025,563641.2200223249,,intraday_rebound,
B_all_open_limit_down,2024-05-14,sz.000504,南华生物,M75科技推广和应用服务业,,8.29,7.86,-0.05336972255729783,557659.0433226236,,next_open,
B_all_open_limit_down,2024-05-15,sz.002166,莱茵生物,C27医药制造业,,9.27,9.11,-0.018759978425027024,555566.7089983729,,next_open,
B_all_open_limit_down,2024-05-16,sh.688585,上纬新材,C26化学原料和化学制品制造业,,5.04,5.1912,0.028500000000000025,558733.4392396637,,intraday_rebound,
B_all_open_limit_down,2024-05-16,sz.003004,声迅股份,I65软件和信息技术服务业,,25.67,26.4401,0.028500000000000025,561900.1694809543,,intraday_rebound,
B_all_open_limit_down,2024-05-16,sz.002339,积成电子,C38电气机械和器材制造业,,7.04,7.2512,0.028500000000000025,565066.899722245,,intraday_rebound,
B_all_open_limit_down,2024-05-20,sh.600711,盛屯矿业,B09有色金属矿采选业,,4.66,4.55,-0.02510515021459231,562229.6818424809,,next_open,
B_all_open_limit_down,2024-05-21,sz.002097,山河智能,C35专用设备制造业,,6.59,6.7877,0.028500000000000025,565434.391028983,,intraday_rebound,
B_all_open_limit_down,2024-05-21,sz.002329,皇氏集团,C14食品制造业,,3.73,3.63,-0.02830965147453085,562251.0857606636,,next_open,
B_all_open_limit_down,2024-05-21,sz.002888,惠威科技,C39计算机、通信和其他电子设备制造业,,13.5,12.55,-0.0718703703703703,554169.5546672167,,next_open,
B_all_open_limit_down,2024-05-23,sz.002717,*ST岭南,N77生态保护和环境治理业,,1.51,1.36,-0.10083774834437081,542993.3126484877,,next_open,
B_all_open_limit_down,2024-05-24,sz.002717,*ST岭南,N77生态保护和环境治理业,,1.36,1.4008,0.028500000000000025,546088.3745305841,,intraday_rebound,
B_all_open_limit_down,2024-05-24,sz.002620,*ST瑞和,E50建筑装饰、装修和其他建筑业,,2.97,3.0591000000000004,0.028500000000000025,549183.4364126805,,intraday_rebound,
B_all_open_limit_down,2024-05-27,sz.002547,*ST春兴,C33金属制品业,,2.92,3.0076,0.028500000000000025,552313.7820002328,,intraday_rebound,
B_all_open_limit_down,2024-05-27,sh.603189,*ST网达,I65软件和信息技术服务业,,10.56,10.876800000000001,0.028500000000000025,555444.1275877851,,intraday_rebound,
B_all_open_limit_down,2024-05-27,sz.002031,巨轮智能,C35专用设备制造业,,2.75,2.8325,0.028500000000000025,558574.4731753374,,intraday_rebound,
B_all_open_limit_down,2024-05-27,sz.002514,*ST宝馨,C33金属制品业,,4.76,4.9028,0.028500000000000025,561704.8187628897,,intraday_rebound,
B_all_open_limit_down,2024-05-27,sz.002201,九鼎新材,C30非金属矿物制品业,,5.78,5.9534,0.028500000000000025,564835.164350442,,intraday_rebound,
B_all_open_limit_down,2024-05-28,sz.002520,日发精机,C34通用设备制造业,,3.92,3.86,-0.016806122448979555,562936.6265633294,,next_open,
B_all_open_limit_down,2024-05-28,sz.002031,巨轮智能,C35专用设备制造业,,2.48,2.5544000000000002,0.028500000000000025,566156.1870001269,,intraday_rebound,
B_all_open_limit_down,2024-05-29,sh.601929,吉视传媒,I63电信、广播电视和卫星传输服务,,1.04,1.0712000000000002,0.028500000000000025,569383.2772660276,,intraday_rebound,
B_all_open_limit_down,2024-05-29,sz.300152,*ST动力,C34通用设备制造业,,1.7,1.751,0.028500000000000025,572610.3675319284,,intraday_rebound,
B_all_open_limit_down,2024-05-31,sz.002501,*ST利源,C32有色金属冶炼和压延加工业,,1.22,1.2566,0.028500000000000025,575874.2466268603,,intraday_rebound,
B_all_open_limit_down,2024-06-03,sz.000826,*ST启环,N78公共设施管理业,,1.83,1.67,-0.08893169398907114,565631.552171419,,next_open,
B_all_open_limit_down,2024-06-03,sz.002727,一心堂,F52零售业,,18.68,19.2404,0.028500000000000025,568914.0353771921,,intraday_rebound,
B_all_open_limit_down,2024-06-03,sz.002269,美邦服饰,C18纺织服装、服饰业,,1.32,1.19,-0.09998484848484862,557398.2955181295,,next_open,
B_all_open_limit_down,2024-06-03,sh.600107,*ST尔雅,C18纺织服装、服饰业,,3.83,3.9449,0.028500000000000025,560680.7787239027,,intraday_rebound,
B_all_open_limit_down,2024-06-03,sh.603177,德创环保,N77生态保护和环境治理业,,8.65,7.79,-0.10092196531791914,549057.1065747908,,next_open,
B_all_open_limit_down,2024-06-04,sz.002269,美邦服饰,C18纺织服装、服饰业,,1.19,1.07,-0.10234033613445365,537818.9688060159,,next_open,
B_all_open_limit_down,2024-06-04,sh.600110,诺德股份,C39计算机、通信和其他电子设备制造业,,3.32,3.4196,0.028500000000000025,540948.5943134922,,intraday_rebound,
B_all_open_limit_down,2024-06-04,sz.300266,兴源环境,N77生态保护和环境治理业,,1.26,1.2978,0.028500000000000025,544078.2198209685,,intraday_rebound,
B_all_open_limit_down,2024-06-04,sz.300081,ST恒信,I65软件和信息技术服务业,,4.51,3.61,-0.20105654101995568,521999.915286898,,next_open,
B_all_open_limit_down,2024-06-04,sz.301049,超越科技,N77生态保护和环境治理业,,19.31,19.8893,0.028500000000000025,525129.5407943743,,intraday_rebound,
B_all_open_limit_down,2024-06-05,sz.300081,ST恒信,I65软件和信息技术服务业,,3.61,3.7183,0.028500000000000025,528122.7791769023,,intraday_rebound,
B_all_open_limit_down,2024-06-05,sh.603863,松炀资源,C22造纸和纸制品业,,24.19,21.77,-0.10154133939644489,517458.30779112206,,next_open,
B_all_open_limit_down,2024-06-05,sz.002269,美邦服饰,C18纺织服装、服饰业,,1.07,1.1021,0.028500000000000025,520451.54617365,,intraday_rebound,
B_all_open_limit_down,2024-06-05,sz.002775,文科股份,E48土木工程建筑业,,1.86,1.9158000000000002,0.028500000000000025,523444.78455617797,,intraday_rebound,
B_all_open_limit_down,2024-06-05,sh.603315,福鞍股份,N77生态保护和环境治理业,,9.67,9.9601,0.028500000000000025,526438.0229387059,,intraday_rebound,
B_all_open_limit_down,2024-06-06,sh.603863,松炀资源,C22造纸和纸制品业,,21.77,19.59,-0.10163780431786856,515736.8219865199,,next_open,
B_all_open_limit_down,2024-06-06,sz.002269,美邦服饰,C18纺织服装、服饰业,,1.11,1.1433000000000002,0.028500000000000025,518737.5187172705,,intraday_rebound,
B_all_open_limit_down,2024-06-06,sh.603580,艾艾精工,C29橡胶和塑料制品业,,18.5,16.65,-0.10150000000000009,508050.8268516148,,next_open,
B_all_open_limit_down,2024-06-06,sz.000702,正虹科技,C13农副食品加工业,,4.78,4.9234,0.028500000000000025,511051.5235823654,,intraday_rebound,
B_all_open_limit_down,2024-06-06,sh.603709,中源家居,C21家具制造业,,13.4,12.06,-0.10149999999999998,500364.8317167097,,next_open,
B_all_open_limit_down,2024-06-07,sh.603863,松炀资源,C22造纸和纸制品业,,19.59,20.1777,0.028500000000000025,503216.91125749494,,intraday_rebound,
B_all_open_limit_down,2024-06-07,sh.603580,艾艾精工,C29橡胶和塑料制品业,,16.65,17.1495,0.028500000000000025,506068.9907982802,,intraday_rebound,
B_all_open_limit_down,2024-06-07,sz.000816,智慧农业,C34通用设备制造业,,1.7,1.751,0.028500000000000025,508921.07033906545,,intraday_rebound,
B_all_open_limit_down,2024-06-07,sz.002256,兆新股份,D44电力、热力生产和供应业,,1.4,1.442,0.028500000000000025,511773.1498798507,,intraday_rebound,
B_all_open_limit_down,2024-06-07,sh.603709,中源家居,C21家具制造业,,12.06,12.421800000000001,0.028500000000000025,514625.22942063597,,intraday_rebound,
B_all_open_limit_down,2024-06-11,sz.002229,鸿博股份,C23印刷和记录媒介复制业,,12.03,11.42,-0.05220656691604314,509251.8661253495,,next_open,
B_all_open_limit_down,2024-06-12,sz.002356,赫美集团,F52零售业,,3.3,3.399,0.028500000000000025,512154.601762264,,intraday_rebound,
B_all_open_limit_down,2024-06-17,sz.000859,国风新材,C29橡胶和塑料制品业,,3.82,3.7,-0.03291361256544495,508783.23013506137,,next_open,
B_all_open_limit_down,2024-06-21,sh.605258,协和电子,C39计算机、通信和其他电子设备制造业,,33.5,34.505,0.028500000000000025,511683.2945468312,,intraday_rebound,
B_all_open_limit_down,2024-06-21,sz.001298,好上好,F51批发业,,21.31,21.9493,0.028500000000000025,514583.3589586011,,intraday_rebound,
B_all_open_limit_down,2024-06-21,sh.600345,长江通信,C39计算机、通信和其他电子设备制造业,,19.92,20.5176,0.028500000000000025,517483.42337037093,,intraday_rebound,
B_all_open_limit_down,2024-06-24,sz.002717,*ST岭南,N77生态保护和环境治理业,,0.84,0.8652,0.028500000000000025,520433.078883582,,intraday_rebound,
B_all_open_limit_down,2024-06-24,sz.002105,信隆健康,C37铁路、船舶、航空航天和其他运输设备制造业,,4.67,4.2,-0.10214239828693789,509861.67929622513,,next_open,
B_all_open_limit_down,2024-06-24,sz.002178,延华智能,I65软件和信息技术服务业,,3.75,3.38,-0.10016666666666668,499494.76138137205,,next_open,
B_all_open_limit_down,2024-06-24,sz.002199,*ST东晶,C39计算机、通信和其他电子设备制造业,,7.47,7.6941,0.028500000000000025,502444.41689458315,,intraday_rebound,
B_all_open_limit_down,2024-06-25,sh.688577,浙海德曼,C34通用设备制造业,,31.24,32.1772,0.028500000000000025,505308.3500708823,,intraday_rebound,
B_all_open_limit_down,2024-06-25,sz.002712,思美传媒,L72商务服务业,,3.7,3.33,-0.10149999999999998,495108.72840792226,,next_open,
B_all_open_limit_down,2024-06-25,sz.002105,信隆健康,C37铁路、船舶、航空航天和其他运输设备制造业,,4.2,4.29,0.01992857142857135,497111.32829811634,,next_open,
B_all_open_limit_down,2024-06-25,sz.002178,延华智能,I65软件和信息技术服务业,,3.38,3.4814,0.028500000000000025,499975.2614744155,,intraday_rebound,
B_all_open_limit_down,2024-06-26,sz.002712,思美传媒,L72商务服务业,,3.33,3.4299,0.028500000000000025,502825.12046481966,,intraday_rebound,
B_all_open_limit_down,2024-06-26,sz.002806,华锋股份,C39计算机、通信和其他电子设备制造业,,8.21,8.4563,0.028500000000000025,505674.97945522383,,intraday_rebound,
B_all_open_limit_down,2024-06-27,sz.001266,宏英智能,C40仪器仪表制造业,,22.51,21.06,-0.06591581519324757,499008.58375649987,,next_open,
B_all_open_limit_down,2024-06-28,sz.300736,百邦科技,O81机动车、电子产品和日用产品修理业,,13.33,13.7299,0.028500000000000025,501852.93268391193,,intraday_rebound,
B_all_open_limit_down,2024-06-28,sh.603050,科林电气,C38电气机械和器材制造业,,24.26,22.68,-0.06662778235779071,495203.3656212724,,next_open,
B_all_open_limit_down,2024-06-28,sh.603586,金麒麟,C36汽车制造业,,14.76,13.87,-0.06179810298102989,489035.808851792,,next_open,
B_all_open_limit_down,2024-06-28,sh.605178,时空科技,E50建筑装饰、装修和其他建筑业,,16.42,14.78,-0.1013781973203412,478918.0907180699,,next_open,
B_all_open_limit_down,2024-07-01,sz.002512,ST达华,C39计算机、通信和其他电子设备制造业,,3.11,2.88,-0.07545498392282962,471690.7393509731,,next_open,
B_all_open_limit_down,2024-07-01,sz.002418,康盛股份,C34通用设备制造业,,1.7,1.53,-0.10149999999999998,461968.7021093963,,next_open,
B_all_open_limit_down,2024-07-01,sh.605178,时空科技,E50建筑装饰、装修和其他建筑业,,14.78,15.2234,0.028500000000000025,464698.53522648924,,intraday_rebound,
B_all_open_limit_down,2024-07-02,sz.002418,康盛股份,C34通用设备制造业,,1.53,1.5759,0.028500000000000025,467347.31687728025,,intraday_rebound,
B_all_open_limit_down,2024-07-03,sz.002861,瀛通通讯,C39计算机、通信和其他电子设备制造业,,9.52,9.05,-0.0508697478991596,462592.54883910104,,next_open,
B_all_open_limit_down,2024-07-04,sh.603171,税友股份,I64互联网和相关服务,,30.45,31.3635,0.028500000000000025,465229.32636748394,,intraday_rebound,
B_all_open_limit_down,2024-07-04,sz.002857,三晖电气,C40仪器仪表制造业,,13.52,13.9256,0.028500000000000025,467866.1038958668,,intraday_rebound,
B_all_open_limit_down,2024-07-05,sh.600076,康欣新材,C20木材加工和木、竹、藤、棕、草制品业,,1.58,1.6274000000000002,0.028500000000000025,470532.9406880732,,intraday_rebound,
B_all_open_limit_down,2024-07-05,sh.603256,宏和科技,C30非金属矿物制品业,,7.65,7.49,-0.0224150326797386,468435.4938863597,,next_open,
B_all_open_limit_down,2024-07-08,sz.002931,锋龙股份,C35专用设备制造业,,8.65,8.22,-0.05121098265895946,463637.6854955086,,next_open,
B_all_open_limit_down,2024-07-08,sz.002713,*ST东易,E50建筑装饰、装修和其他建筑业,,2.93,2.64,-0.1004761092150171,454224.3703267253,,next_open,
B_all_open_limit_down,2024-07-09,sz.002713,*ST东易,E50建筑装饰、装修和其他建筑业,,2.64,2.47,-0.06589393939393934,448238.2437008134,,next_open,
B_all_open_limit_down,2024-07-10,sh.603903,中持股份,N77生态保护和环境治理业,,6.08,5.98,-0.017947368421052545,446629.30432079255,,next_open,
B_all_open_limit_down,2024-07-18,sh.600650,锦江在线,G54道路运输业,,12.43,12.8029,0.028500000000000025,449175.09135542106,,intraday_rebound,
B_all_open_limit_down,2024-07-19,sz.000421,南京公用,D45燃气生产和供应业,,5.35,5.05,-0.057574766355140194,444002.86116795364,,next_open,
B_all_open_limit_down,2024-07-22,sh.600624,ST复华,C27医药制造业,,3.19,3.2857,0.028500000000000025,446533.677476611,,intraday_rebound,
B_all_open_limit_down,2024-07-22,sh.600676,交运股份,G54道路运输业,,3.74,3.8522000000000003,0.028500000000000025,449064.49378526834,,intraday_rebound,
B_all_open_limit_down,2024-07-24,sz.000981,山子高科,C36汽车制造业,,0.9,0.81,-0.10149999999999998,439948.4845614274,,next_open,
B_all_open_limit_down,2024-07-24,sz.002168,ST惠程,C38电气机械和器材制造业,,2.51,2.5852999999999997,0.028500000000000025,442508.15217600344,,intraday_rebound,
B_all_open_limit_down,2024-07-25,sz.000981,山子高科,C36汽车制造业,,0.81,0.77,-0.050882716049382715,438004.9488446617,,next_open,
B_all_open_limit_down,2024-07-25,sh.600817,宇通重工,C35专用设备制造业,,8.91,9.1773,0.028500000000000025,440527.24531206494,,intraday_rebound,
B_all_open_limit_down,2024-07-25,sh.603716,塞力医疗,F51批发业,,5.86,6.0358,0.028500000000000025,443049.5417794682,,intraday_rebound,
B_all_open_limit_down,2024-07-29,sh.600834,申通地铁,S91综合,,8.62,8.878599999999999,0.028500000000000025,445574.92416761117,,intraday_rebound,
B_all_open_limit_down,2024-07-31,sz.002278,神开股份,C35专用设备制造业,,4.35,4.4805,0.028500000000000025,448114.7012353666,,intraday_rebound,
B_all_open_limit_down,2024-08-02,sz.002685,华东重机,C34通用设备制造业,,3.7,3.8110000000000004,0.028500000000000025,450668.9550324082,,intraday_rebound,
B_all_open_limit_down,2024-08-05,sh.603600,永艺股份,C21家具制造业,,8.37,8.6211,0.028500000000000025,453237.76807609294,,intraday_rebound,
B_all_open_limit_down,2024-08-05,sz.002313,日海智能,C39计算机、通信和其他电子设备制造业,,6.39,6.17,-0.03592879499217522,449999.36957715347,,next_open,
B_all_open_limit_down,2024-08-05,sh.600692,亚通股份,K70房地产业,,6.2,6.01,-0.03214516129032269,447102.00432754186,,next_open,
B_all_open_limit_down,2024-08-05,sz.003026,中晶科技,C39计算机、通信和其他电子设备制造业,,30.38,31.2914,0.028500000000000025,449670.8173712266,,intraday_rebound,
B_all_open_limit_down,2024-08-06,sh.605188,国光连锁,F52零售业,,6.44,6.6332,0.028500000000000025,452233.9410302426,,intraday_rebound,
B_all_open_limit_down,2024-08-06,sh.600624,ST复华,C27医药制造业,,3.5,3.18,-0.09292857142857142,443876.48769595736,,next_open,
B_all_open_limit_down,2024-08-06,sh.603900,莱绅通灵,F52零售业,,5.51,5.6753,0.028500000000000025,446439.6113549734,,intraday_rebound,
B_all_open_limit_down,2024-08-07,sh.600686,金龙汽车,C36汽车制造业,,14.66,15.0998,0.028500000000000025,448984.31713969674,,intraday_rebound,
B_all_open_limit_down,2024-08-07,sz.002717,*ST岭南,N77生态保护和环境治理业,,1.12,1.01,-0.09971428571428581,440081.03574753186,,next_open,
B_all_open_limit_down,2024-08-07,sz.001379,腾达科技,C34通用设备制造业,,29.2,30.076,0.028500000000000025,442625.7415322552,,intraday_rebound,
B_all_open_limit_down,2024-08-07,sz.001239,永达股份,C33金属制品业,,18.53,19.085900000000002,0.028500000000000025,445170.44731697853,,intraday_rebound,
B_all_open_limit_down,2024-08-07,sh.603390,通达电气,C39计算机、通信和其他电子设备制造业,,10.62,9.56,-0.10131167608286246,436124.5382577477,,next_open,
B_all_open_limit_down,2024-08-08,sz.002717,*ST岭南,N77生态保护和环境治理业,,1.01,0.91,-0.10050990099009899,427357.57142581994,,next_open,
B_all_open_limit_down,2024-08-08,sh.600444,国机通用,C35专用设备制造业,,12.84,12.36,-0.03888317757009346,423965.9898530697,,next_open,
B_all_open_limit_down,2024-08-08,sz.002659,凯文教育,P83教育,,3.55,3.6565,0.028500000000000025,426451.8997211389,,intraday_rebound,
B_all_open_limit_down,2024-08-08,sz.001239,永达股份,C33金属制品业,,16.68,15.65,-0.06325059952038364,420934.8720190683,,next_open,
B_all_open_limit_down,2024-08-08,sh.600576,祥源文旅,N78公共设施管理业,,4.41,4.5423,0.028500000000000025,423420.78188713745,,intraday_rebound,
B_all_open_limit_down,2024-08-09,sz.002717,*ST岭南,N77生态保护和环境治理业,,0.91,0.9373,0.028500000000000025,425834.28034389415,,intraday_rebound,
B_all_open_limit_down,2024-08-09,sh.600343,航天动力,C34通用设备制造业,,8.42,8.672600000000001,0.028500000000000025,428247.7788006508,,intraday_rebound,
B_all_open_limit_down,2024-08-09,sz.002651,利君股份,C35专用设备制造业,,5.88,5.42,-0.07973129251700678,421495.8015569662,,next_open,
B_all_open_limit_down,2024-08-09,sz.000901,航天科技,C36汽车制造业,,12.43,11.19,-0.10125864843121485,412920.79833865026,,next_open,
B_all_open_limit_down,2024-08-12,sh.600449,宁夏建材,C30非金属矿物制品业,,9.74,9.0,-0.07747535934291588,406522.5608923601,,next_open,
B_all_open_limit_down,2024-08-12,sz.300311,ST任子行,I65软件和信息技术服务业,,3.18,3.09,-0.029801886792452936,404061.3971150926,,next_open,
B_all_open_limit_down,2024-08-12,sz.000698,ST沈化,C26化学原料和化学制品制造业,,2.74,2.62,-0.04529562043795626,400320.6963645955,,next_open,
B_all_open_limit_down,2024-08-12,sz.002360,ST同德,C26化学原料和化学制品制造业,,4.45,4.22,-0.05318539325842703,395928.42535575054,,next_open,
B_all_open_limit_down,2024-08-12,sz.000901,航天科技,C36汽车制造业,,11.19,10.44,-0.06852412868632712,390269.41777122684,,next_open,
B_all_open_limit_down,2024-08-13,sh.600280,中央商场,F52零售业,,2.8,2.884,0.028500000000000025,392493.95345252287,,intraday_rebound,
B_all_open_limit_down,2024-08-13,sz.002871,伟隆股份,C34通用设备制造业,,9.09,8.33,-0.08510836083608359,385850.9153663305,,next_open,
B_all_open_limit_down,2024-08-13,sh.603139,康惠股份,C27医药制造业,,13.41,12.8,-0.04698844146159581,382183.2850280916,,next_open,
B_all_open_limit_down,2024-08-13,sz.002285,世联行,K70房地产业,,1.92,1.9776,0.028500000000000025,384407.8207093876,,intraday_rebound,
B_all_open_limit_down,2024-08-14,sh.603687,大胜达,C22造纸和纸制品业,,5.97,5.69,-0.04840117252931314,380686.66285903315,,next_open,
B_all_open_limit_down,2024-08-15,sz.002634,*ST棒杰,C18纺织服装、服饰业,,2.82,2.9046,0.028500000000000025,382856.57683732966,,intraday_rebound,
B_all_open_limit_down,2024-08-15,sz.000509,华塑控股,C39计算机、通信和其他电子设备制造业,,2.92,3.0076,0.028500000000000025,385026.4908156261,,intraday_rebound,
B_all_open_limit_down,2024-08-16,sh.603517,ST绝味,C13农副食品加工业,,13.22,12.3,-0.07109152798789714,379552.0665060459,,next_open,
B_all_open_limit_down,2024-08-16,sh.603458,勘设股份,M74专业技术服务业,,6.51,6.7053,0.028500000000000025,381746.717503695,,intraday_rebound,
B_all_open_limit_down,2024-08-19,sz.000812,陕西金叶,C23印刷和记录媒介复制业,,3.38,3.37,-0.004458579881656708,381406.3078567849,,next_open,
B_all_open_limit_down,2024-08-20,sh.603633,徕木股份,C39计算机、通信和其他电子设备制造业,,6.26,6.0,-0.04303354632587858,378123.65465315746,,next_open,
B_all_open_limit_down,2024-08-20,sh.603324,盛剑科技,C35专用设备制造业,,26.09,26.872700000000002,0.028500000000000025,380297.6706079411,,intraday_rebound,
B_all_open_limit_down,2024-08-20,sz.002370,亚太药业,C27医药制造业,,3.03,3.1209,0.028500000000000025,382471.6865627248,,intraday_rebound,
B_all_open_limit_down,2024-08-20,sz.002369,卓翼科技,C39计算机、通信和其他电子设备制造业,,4.22,4.3466,0.028500000000000025,384645.7025175085,,intraday_rebound,
B_all_open_limit_down,2024-08-20,sz.300050,世纪鼎利,I65软件和信息技术服务业,,4.53,4.665900000000001,0.028500000000000025,386819.7184722922,,intraday_rebound,
B_all_open_limit_down,2024-08-22,sh.601921,浙版传媒,R86新闻和出版业,,9.48,9.7644,0.028500000000000025,389024.5908675842,,intraday_rebound,
B_all_open_limit_down,2024-08-23,sh.600719,大连热电,D44电力、热力生产和供应业,,5.54,4.99,-0.10077797833935015,381183.5685091986,,next_open,
B_all_open_limit_down,2024-08-26,sh.600719,大连热电,D44电力、热力生产和供应业,,4.99,4.9,-0.019536072144288597,379694.202570276,,next_open,
B_all_open_limit_down,2024-08-26,sh.600187,*ST国中,D46水的生产和供应业,,3.35,3.02,-0.10000746268656718,372069.96226939274,,next_open,
B_all_open_limit_down,2024-08-27,sh.600187,*ST国中,D46水的生产和供应业,,3.02,2.72,-0.10083774834437081,364566.22282502864,,next_open,
B_all_open_limit_down,2024-08-28,sh.600187,*ST国中,D46水的生产和供应业,,2.72,2.8016,0.028500000000000025,366644.2502951313,,intraday_rebound,
B_all_open_limit_down,2024-08-28,sz.000810,创维数字,C39计算机、通信和其他电子设备制造业,,11.61,11.9583,0.028500000000000025,368722.277765234,,intraday_rebound,
B_all_open_limit_down,2024-09-03,sz.003015,日久光电,C39计算机、通信和其他电子设备制造业,,12.51,12.8853,0.028500000000000025,370823.9947484958,,intraday_rebound,
B_all_open_limit_down,2024-09-03,sz.002681,奋达科技,C39计算机、通信和其他电子设备制造业,,4.43,4.5629,0.028500000000000025,372925.7117317577,,intraday_rebound,
B_all_open_limit_down,2024-09-09,sh.600110,诺德股份,C39计算机、通信和其他电子设备制造业,,2.72,2.65,-0.02723529411764719,370894.3634431482,,next_open,
B_all_open_limit_down,2024-09-09,sz.002388,新亚制程,C39计算机、通信和其他电子设备制造业,,5.41,4.87,-0.10131515711645106,363337.75802777475,,next_open,
B_all_open_limit_down,2024-09-10,sh.600686,金龙汽车,C36汽车制造业,,11.79,10.92,-0.07529134860050885,357866.5200678955,,next_open,
B_all_open_limit_down,2024-09-10,sh.600650,锦江在线,G54道路运输业,,10.04,9.68,-0.03735657370517925,355151.9093203676,,next_open,
B_all_open_limit_down,2024-09-10,sh.600611,大众交通,G54道路运输业,,9.27,8.34,-0.10182362459546929,347752.6358254117,,next_open,
B_all_open_limit_down,2024-09-10,sz.002388,新亚制程,C39计算机、通信和其他电子设备制造业,,4.87,4.38,-0.10211601642710472,340332.1149319414,,next_open,
B_all_open_limit_down,2024-09-10,sh.603626,科森科技,C33金属制品业,,10.7,9.63,-0.10149999999999987,332956.35844397754,,next_open,
B_all_open_limit_down,2024-09-11,sz.001267,汇绿生态,C39计算机、通信和其他电子设备制造业,,5.02,5.170599999999999,0.028500000000000025,334854.20968710823,,intraday_rebound,
